NO_RLS,CARTESIAN,1,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,553,53,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,847,87,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,642,64,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,802,79,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P8,dbo.p8_shipmode,l_shipmode,lineitem,839,76,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,1041,93,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,1359,125,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,3,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,1266,113,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,4,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,1024,108,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,5,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,1384,125,213395,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,1,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,568,57,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,2,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,840,80,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,3,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,846,85,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,4,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,826,77,120839,1,,Mr,17.sql,lineitem
NO_RLS,CARTESIAN,5,user1,P10,dbo.p10_discount_quantity,"l_discount,l_quantity",lineitem,765,74,120839,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,1,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,1086,98,213395,1,,Mr,17.sql,lineitem
WITH_RLS,CARTESIAN,2,user1,P5,dbo.p5_price_range,"l_extendedprice,l_discount",lineitem,1175,116,213395,1,,Mr,17.sql,lineitem
